source:,"Table 32-10-0160-01  Hogs statistics, number of hogs on farms at end of semi-annual period (x 1,000)",,,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Livestock,Survey date,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013,Prince Edward Island,2016A000211,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722852,4.4.2,5.1,,,,1
2013,Prince Edward Island,2016A000211,All other hogs,At January 1,Head,148,thousands,3,v1064722853,4.5.1,45.4,,,,1
2013,Prince Edward Island,2016A000211,All other hogs,At July 1,Head,148,thousands,3,v1064722854,4.5.2,46.4,,,,1
2013,Prince Edward Island,2016A000211,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722855,4.6.1,18.9,,,,1
2013,Prince Edward Island,2016A000211,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722856,4.6.2,18.2,,,,1
2013,Prince Edward Island,2016A000211,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722857,4.7.1,8.6,,,,1
2013,Prince Edward Island,2016A000211,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722858,4.7.2,8.3,,,,1
2013,Prince Edward Island,2016A000211,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722859,4.8.1,10.3,,,,1
2013,Prince Edward Island,2016A000211,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722860,4.8.2,9.9,,,,1
2013,Prince Edward Island,2016A000211,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722861,4.9.1,8.8,,,,1
2013,Prince Edward Island,2016A000211,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722862,4.9.2,9.1,,,,1
2013,Prince Edward Island,2016A000211,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363608,4.10.1,7.8,,,,1
2013,Prince Edward Island,2016A000211,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363609,4.10.2,9,,,,1
2013,Prince Edward Island,2016A000211,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722863,4.11.1,9.9,,,,1
2013,Prince Edward Island,2016A000211,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722864,4.11.2,10.1,,,,1
2013,Nova Scotia,2016A000212,"Hogs, total",At January 1,Head,148,thousands,3,v1064722865,5.1.1,,x,,,1
2013,Nova Scotia,2016A000212,"Hogs, total",At July 1,Head,148,thousands,3,v1064722866,5.1.2,,x,,,1
2013,Nova Scotia,2016A000212,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722867,5.2.1,,x,,,1
2013,Nova Scotia,2016A000212,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722868,5.2.2,,x,,,1
2013,Nova Scotia,2016A000212,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722869,5.3.1,,x,,,1
2013,Nova Scotia,2016A000212,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722870,5.3.2,,x,,,1
2013,Nova Scotia,2016A000212,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722871,5.4.1,,x,,,1
2013,Nova Scotia,2016A000212,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722872,5.4.2,,x,,,1
2013,Nova Scotia,2016A000212,All other hogs,At January 1,Head,148,thousands,3,v1064722873,5.5.1,,x,,,1
2013,Nova Scotia,2016A000212,All other hogs,At July 1,Head,148,thousands,3,v1064722874,5.5.2,,x,,,1
2013,Nova Scotia,2016A000212,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722875,5.6.1,,x,,,1
2013,Nova Scotia,2016A000212,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722876,5.6.2,,x,,,1
2013,Nova Scotia,2016A000212,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722877,5.7.1,,x,,,1
2013,Nova Scotia,2016A000212,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722878,5.7.2,,x,,,1
2013,Nova Scotia,2016A000212,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722879,5.8.1,,x,,,1
2013,Nova Scotia,2016A000212,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722880,5.8.2,,x,,,1
2013,Nova Scotia,2016A000212,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722881,5.9.1,,x,,,1
2013,Nova Scotia,2016A000212,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722882,5.9.2,,x,,,1
2013,Nova Scotia,2016A000212,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363610,5.10.1,,x,,,1
2013,Nova Scotia,2016A000212,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363611,5.10.2,,x,,,1
2013,Nova Scotia,2016A000212,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722883,5.11.1,,x,,,1
2013,Nova Scotia,2016A000212,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722884,5.11.2,,x,,,1
2013,New Brunswick,2016A000213,"Hogs, total",At January 1,Head,148,thousands,3,v1064722885,6.1.1,51.2,,,,1
2013,New Brunswick,2016A000213,"Hogs, total",At July 1,Head,148,thousands,3,v1064722886,6.1.2,44.9,,,,1
2013,New Brunswick,2016A000213,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722887,6.2.1,10,,,,1
2013,New Brunswick,2016A000213,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722888,6.2.2,9.8,,,,1
2013,New Brunswick,2016A000213,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722889,6.3.1,0.1,,,,1
2013,New Brunswick,2016A000213,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722890,6.3.2,0.1,,,,1
2013,New Brunswick,2016A000213,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722891,6.4.1,9.9,,,,1
2013,New Brunswick,2016A000213,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722892,6.4.2,9.7,,,,1
2013,New Brunswick,2016A000213,All other hogs,At January 1,Head,148,thousands,3,v1064722893,6.5.1,41.2,,,,1
2013,New Brunswick,2016A000213,All other hogs,At July 1,Head,148,thousands,3,v1064722894,6.5.2,35.1,,,,1
2013,New Brunswick,2016A000213,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722895,6.6.1,28.2,,,,1
2013,New Brunswick,2016A000213,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722896,6.6.2,27.3,,,,1
2013,New Brunswick,2016A000213,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722897,6.7.1,13.2,,,,1
2013,New Brunswick,2016A000213,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722898,6.7.2,12.8,,,,1
2013,New Brunswick,2016A000213,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722899,6.8.1,15,,,,1
2013,New Brunswick,2016A000213,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722900,6.8.2,14.5,,,,1
2013,New Brunswick,2016A000213,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722901,6.9.1,3.3,,,,1
2013,New Brunswick,2016A000213,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722902,6.9.2,2.9,,,,1
2013,New Brunswick,2016A000213,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363612,6.10.1,5.3,,,,1
2013,New Brunswick,2016A000213,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363613,6.10.2,3,,,,1
2013,New Brunswick,2016A000213,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722903,6.11.1,4.4,,,,1
2013,New Brunswick,2016A000213,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722904,6.11.2,1.9,,,,1
2013,Quebec,2016A000224,"Hogs, total",At January 1,Head,148,thousands,3,v1064722905,7.1.1,4080,,,,1
2013,Quebec,2016A000224,"Hogs, total",At July 1,Head,148,thousands,3,v1064722906,7.1.2,4355,,,,1
2013,Quebec,2016A000224,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722907,7.2.1,307.5,,,,1
2013,Quebec,2016A000224,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722908,7.2.2,319.7,,,,1
2013,Quebec,2016A000224,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722909,7.3.1,4.1,,,,1
2013,Quebec,2016A000224,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722910,7.3.2,4.5,,,,1
2013,Quebec,2016A000224,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722911,7.4.1,303.4,,,,1
2013,Quebec,2016A000224,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722912,7.4.2,315.2,,,,1
2013,Quebec,2016A000224,All other hogs,At January 1,Head,148,thousands,3,v1064722913,7.5.1,3772.5,,,,1
2013,Quebec,2016A000224,All other hogs,At July 1,Head,148,thousands,3,v1064722914,7.5.2,4035.3,,,,1
2013,Quebec,2016A000224,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722915,7.6.1,1338,,,,1
2013,Quebec,2016A000224,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722916,7.6.2,1419.4,,,,1
2013,Quebec,2016A000224,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722917,7.7.1,394.7,,,,1
2013,Quebec,2016A000224,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722918,7.7.2,424.8,,,,1
2013,Quebec,2016A000224,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722919,7.8.1,943.3,,,,1
2013,Quebec,2016A000224,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722920,7.8.2,994.6,,,,1
2013,Quebec,2016A000224,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722921,7.9.1,808.8,,,,1
2013,Quebec,2016A000224,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722922,7.9.2,883.9,,,,1
2013,Quebec,2016A000224,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363614,7.10.1,735,,,,1
2013,Quebec,2016A000224,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363615,7.10.2,813.1,,,,1
2013,Quebec,2016A000224,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722923,7.11.1,890.7,,,,1
2013,Quebec,2016A000224,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722924,7.11.2,918.9,,,,1
2013,Ontario,2016A000235,"Hogs, total",At January 1,Head,148,thousands,3,v1064722945,8.1.1,3116.7,,,,1
2013,Ontario,2016A000235,"Hogs, total",At July 1,Head,148,thousands,3,v1064722946,8.1.2,3197,,,,1
2013,Ontario,2016A000235,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722947,8.2.1,309.7,,,,1
2013,Ontario,2016A000235,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722948,8.2.2,318.3,,,,1
2013,Ontario,2016A000235,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722949,8.3.1,5.6,,,,1
2013,Ontario,2016A000235,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722950,8.3.2,5.5,,,,1
2013,Ontario,2016A000235,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722951,8.4.1,304.1,,,,1
2013,Ontario,2016A000235,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722952,8.4.2,312.8,,,,1
2013,Ontario,2016A000235,All other hogs,At January 1,Head,148,thousands,3,v1064722953,8.5.1,2807,,,,1
2013,Ontario,2016A000235,All other hogs,At July 1,Head,148,thousands,3,v1064722954,8.5.2,2878.7,,,,1
2013,Ontario,2016A000235,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722955,8.6.1,1229.1,,,,1
2013,Ontario,2016A000235,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722956,8.6.2,1291.9,,,,1
2013,Ontario,2016A000235,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722957,8.7.1,450.5,,,,1
2013,Ontario,2016A000235,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722958,8.7.2,492.9,,,,1
2013,Ontario,2016A000235,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722959,8.8.1,778.6,,,,1
2013,Ontario,2016A000235,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722960,8.8.2,799,,,,1
2013,Ontario,2016A000235,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722961,8.9.1,588.3,,,,1
2013,Ontario,2016A000235,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722962,8.9.2,582.2,,,,1
2013,Ontario,2016A000235,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363618,8.10.1,483.1,,,,1
2013,Ontario,2016A000235,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363619,8.10.2,494.7,,,,1
2013,Ontario,2016A000235,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722963,8.11.1,506.5,,,,1
2013,Ontario,2016A000235,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722964,8.11.2,509.9,,,,1
2013,Western provinces,,"Hogs, total",At January 1,Head,148,thousands,3,v1064722965,9.1.1,5428,,,,1
2013,Western provinces,,"Hogs, total",At July 1,Head,148,thousands,3,v1064722966,9.1.2,5589,,,,1
2013,Western provinces,,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722967,9.2.1,557.6,,,,1
2013,Western provinces,,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722968,9.2.2,582.1,,,,1
2013,Western provinces,,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722969,9.3.1,10.6,,,,1
2013,Western provinces,,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722970,9.3.2,11.1,,,,1
2013,Western provinces,,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722971,9.4.1,547,,,,1
2013,Western provinces,,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722972,9.4.2,571,,,,1
2013,Western provinces,,All other hogs,At January 1,Head,148,thousands,3,v1064722973,9.5.1,4870.4,,,,1
2013,Western provinces,,All other hogs,At July 1,Head,148,thousands,3,v1064722974,9.5.2,5006.9,,,,1
2013,Western provinces,,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722975,9.6.1,2078.1,,,,1
2013,Western provinces,,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722976,9.6.2,2204.7,,,,1
2013,Western provinces,,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722977,9.7.1,885.6,,,,1
2013,Western provinces,,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722978,9.7.2,929.9,,,,1
2013,Western provinces,,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722979,9.8.1,1192.5,,,,1
2013,Western provinces,,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722980,9.8.2,1274.8,,,,1
2013,Western provinces,,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722981,9.9.1,891,,,,1
2013,Western provinces,,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722982,9.9.2,881.4,,,,1
2013,Western provinces,,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363620,9.10.1,990.4,,,,1
2013,Western provinces,,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363621,9.10.2,992.1,,,,1
2013,Western provinces,,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722983,9.11.1,910.9,,,,1
2013,Western provinces,,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722984,9.11.2,928.7,,,,1
2013,Manitoba,2016A000246,"Hogs, total",At January 1,Head,148,thousands,3,v1064722985,10.1.1,2925,,,,1
2013,Manitoba,2016A000246,"Hogs, total",At July 1,Head,148,thousands,3,v1064722986,10.1.2,3015,,,,1
2013,Manitoba,2016A000246,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722987,10.2.1,322.7,,,,1
2013,Manitoba,2016A000246,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722988,10.2.2,342.9,,,,1
2013,Manitoba,2016A000246,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722989,10.3.1,3.4,,,,1
2013,Manitoba,2016A000246,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722990,10.3.2,3.3,,,,1
2013,Manitoba,2016A000246,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722991,10.4.1,319.3,,,,1
2013,Manitoba,2016A000246,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722992,10.4.2,339.6,,,,1
2013,Manitoba,2016A000246,All other hogs,At January 1,Head,148,thousands,3,v1064722993,10.5.1,2602.3,,,,1
2013,Manitoba,2016A000246,All other hogs,At July 1,Head,148,thousands,3,v1064722994,10.5.2,2672.1,,,,1
2013,Manitoba,2016A000246,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722995,10.6.1,1202.5,,,,1
2013,Manitoba,2016A000246,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722996,10.6.2,1271.2,,,,1
2013,Manitoba,2016A000246,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722997,10.7.1,521.4,,,,1
2013,Manitoba,2016A000246,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722998,10.7.2,538.7,,,,1
2013,Manitoba,2016A000246,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722999,10.8.1,681.1,,,,1
2013,Manitoba,2016A000246,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064723000,10.8.2,732.5,,,,1
2013,Manitoba,2016A000246,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064723001,10.9.1,470.7,,,,1
2013,Manitoba,2016A000246,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064723002,10.9.2,470.7,,,,1
2013,Manitoba,2016A000246,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363622,10.10.1,492.4,,,,1
2013,Manitoba,2016A000246,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363623,10.10.2,484.8,,,,1
2013,Manitoba,2016A000246,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064723003,10.11.1,436.7,,,,1
2013,Manitoba,2016A000246,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064723004,10.11.2,445.4,,,,1
2013,Saskatchewan,2016A000247,"Hogs, total",At January 1,Head,148,thousands,3,v1064723005,11.1.1,1020,,,,1
2013,Saskatchewan,2016A000247,"Hogs, total",At July 1,Head,148,thousands,3,v1064723006,11.1.2,1055,,,,1
2013,Saskatchewan,2016A000247,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064723007,11.2.1,91.6,,,,1
2013,Saskatchewan,2016A000247,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064723008,11.2.2,95.4,,,,1
2013,Saskatchewan,2016A000247,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064723009,11.3.1,2.5,,,,1
2013,Saskatchewan,2016A000247,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064723010,11.3.2,2.9,,,,1
2013,Saskatchewan,2016A000247,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064723011,11.4.1,89.1,,,,1
2013,Saskatchewan,2016A000247,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064723012,11.4.2,92.5,,,,1
2013,Saskatchewan,2016A000247,All other hogs,At January 1,Head,148,thousands,3,v1064723013,11.5.1,928.4,,,,1
2013,Saskatchewan,2016A000247,All other hogs,At July 1,Head,148,thousands,3,v1064723014,11.5.2,959.6,,,,1
2013,Saskatchewan,2016A000247,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064723015,11.6.1,363.8,,,,1
2013,Saskatchewan,2016A000247,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064723016,11.6.2,403.4,,,,1
2013,Saskatchewan,2016A000247,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064723017,11.7.1,148.5,,,,1
2013,Saskatchewan,2016A000247,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064723018,11.7.2,168.6,,,,1
2013,Saskatchewan,2016A000247,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064723019,11.8.1,215.3,,,,1
2013,Saskatchewan,2016A000247,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064723020,11.8.2,234.8,,,,1
2013,Saskatchewan,2016A000247,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064723021,11.9.1,179.1,,,,1
2013,Saskatchewan,2016A000247,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064723022,11.9.2,161.4,,,,1
2013,Saskatchewan,2016A000247,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363624,11.10.1,184.7,,,,1
2013,Saskatchewan,2016A000247,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363625,11.10.2,182.3,,,,1
2013,Saskatchewan,2016A000247,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064723023,11.11.1,200.8,,,,1
2013,Saskatchewan,2016A000247,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064723024,11.11.2,212.5,,,,1
2013,Alberta,2016A000248,"Hogs, total",At January 1,Head,148,thousands,3,v1064722785,12.1.1,1395,,,,1
2013,Alberta,2016A000248,"Hogs, total",At July 1,Head,148,thousands,3,v1064722786,12.1.2,1430,,,,1
2013,Alberta,2016A000248,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722787,12.2.1,134.1,,,,1
2013,Alberta,2016A000248,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722788,12.2.2,134.5,,,,1
2013,Alberta,2016A000248,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722789,12.3.1,4.3,,,,1
2013,Alberta,2016A000248,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722790,12.3.2,4.5,,,,1
2013,Alberta,2016A000248,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722791,12.4.1,129.8,,,,1
2013,Alberta,2016A000248,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722792,12.4.2,130,,,,1
2013,Alberta,2016A000248,All other hogs,At January 1,Head,148,thousands,3,v1064722793,12.5.1,1260.9,,,,1
2013,Alberta,2016A000248,All other hogs,At July 1,Head,148,thousands,3,v1064722794,12.5.2,1295.5,,,,1
2013,Alberta,2016A000248,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722795,12.6.1,479.7,,,,1
2013,Alberta,2016A000248,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722796,12.6.2,498.3,,,,1
2013,Alberta,2016A000248,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722797,12.7.1,202.5,,,,1
2013,Alberta,2016A000248,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722798,12.7.2,209.4,,,,1
2013,Alberta,2016A000248,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722799,12.8.1,277.2,,,,1
2013,Alberta,2016A000248,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722800,12.8.2,288.9,,,,1
2013,Alberta,2016A000248,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722801,12.9.1,226.7,,,,1
2013,Alberta,2016A000248,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722802,12.9.2,234.4,,,,1
2013,Alberta,2016A000248,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363602,12.10.1,295.7,,,,1
2013,Alberta,2016A000248,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363603,12.10.2,306.6,,,,1
2013,Alberta,2016A000248,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722803,12.11.1,258.8,,,,1
2013,Alberta,2016A000248,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722804,12.11.2,256.2,,,,1
2013,British Columbia,2016A000259,"Hogs, total",At January 1,Head,148,thousands,3,v1064722925,13.1.1,88,,,,1
2013,British Columbia,2016A000259,"Hogs, total",At July 1,Head,148,thousands,3,v1064722926,13.1.2,89,,,,1
2013,British Columbia,2016A000259,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722927,13.2.1,9.2,,,,1
2013,British Columbia,2016A000259,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722928,13.2.2,9.3,,,,1
2013,British Columbia,2016A000259,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722929,13.3.1,0.4,,,,1
2013,British Columbia,2016A000259,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722930,13.3.2,0.4,,,,1
2013,British Columbia,2016A000259,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722931,13.4.1,8.8,,,,1
2013,British Columbia,2016A000259,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722932,13.4.2,8.9,,,,1
2013,British Columbia,2016A000259,All other hogs,At January 1,Head,148,thousands,3,v1064722933,13.5.1,78.8,,,,1
2013,British Columbia,2016A000259,All other hogs,At July 1,Head,148,thousands,3,v1064722934,13.5.2,79.7,,,,1
2013,British Columbia,2016A000259,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722935,13.6.1,32.1,,,,1
2013,British Columbia,2016A000259,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722936,13.6.2,31.8,,,,1
2013,British Columbia,2016A000259,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722937,13.7.1,13.2,,,,1
2013,British Columbia,2016A000259,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722938,13.7.2,13.2,,,,1
2013,British Columbia,2016A000259,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722939,13.8.1,18.9,,,,1
2013,British Columbia,2016A000259,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722940,13.8.2,18.6,,,,1
2013,British Columbia,2016A000259,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722941,13.9.1,14.5,,,,1
2013,British Columbia,2016A000259,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722942,13.9.2,14.9,,,,1
2013,British Columbia,2016A000259,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363616,13.10.1,17.6,,,,1
2013,British Columbia,2016A000259,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363617,13.10.2,18.4,,,,1
2013,British Columbia,2016A000259,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722943,13.11.1,14.6,,,,1
2013,British Columbia,2016A000259,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722944,13.11.2,14.6,,,,1
2014,Canada,2016A000011124,"Hogs, total",At January 1,Head,148,thousands,3,v1064722765,1.1.1,12835,,,,1
2014,Canada,2016A000011124,"Hogs, total",At July 1,Head,148,thousands,3,v1064722766,1.1.2,12770,,,,1
2014,Canada,2016A000011124,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722767,1.2.1,1198.6,,,,1
2014,Canada,2016A000011124,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722768,1.2.2,1180.4,,,,1
2014,Canada,2016A000011124,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722769,1.3.1,19.6,,,,1
2014,Canada,2016A000011124,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722770,1.3.2,20,,,,1
2014,Canada,2016A000011124,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722771,1.4.1,1179,,,,1
2014,Canada,2016A000011124,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722772,1.4.2,1160.4,,,,1
