source:,"Table 32-10-0107-01  Aquaculture, production and value",,,,,,,,,** finfish production is reported as gutted head-on. Shellfish is reported as whole,,,,,
REF_DATE,GEO,DGUID,Finfish and shellfish,Production,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2003,Manitoba,2016A000246,Clams,Dollars,Dollars,81,thousands,3,v110619,8.8.2,0,,,,0
2003,Manitoba,2016A000246,Oysters,Tonnes,Tonnes,287,units,0,v110630,8.9.1,0,,,,0
2003,Manitoba,2016A000246,Oysters,Dollars,Dollars,81,thousands,3,v110641,8.9.2,0,,,,0
2003,Manitoba,2016A000246,Mussels,Tonnes,Tonnes,287,units,0,v110652,8.10.1,0,,,,0
2003,Manitoba,2016A000246,Mussels,Dollars,Dollars,81,thousands,3,v110663,8.10.2,0,,,,0
2003,Manitoba,2016A000246,Scallops,Tonnes,Tonnes,287,units,0,v110674,8.11.1,0,,,,0
2003,Manitoba,2016A000246,Scallops,Dollars,Dollars,81,thousands,3,v110685,8.11.2,0,,,,0
2003,Manitoba,2016A000246,Other shellfish,Tonnes,Tonnes,287,units,0,v110696,8.12.1,0,,,,0
2003,Manitoba,2016A000246,Other shellfish,Dollars,Dollars,81,thousands,3,v110707,8.12.2,0,,,,0
2003,Saskatchewan,2016A000247,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596805,9.13.1,,x,,,0
2003,Saskatchewan,2016A000247,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596806,9.13.2,,x,,,0
2003,Saskatchewan,2016A000247,Total aquaculture,Tonnes,Tonnes,287,units,0,v110741,9.1.1,,x,,,0
2003,Saskatchewan,2016A000247,Total aquaculture,Dollars,Dollars,81,thousands,3,v110752,9.1.2,,x,,,0
2003,Saskatchewan,2016A000247,Total finfish,Tonnes,Tonnes,287,units,0,v110587,9.2.1,,x,,,0
2003,Saskatchewan,2016A000247,Total finfish,Dollars,Dollars,81,thousands,3,v110598,9.2.2,,x,,,0
2003,Saskatchewan,2016A000247,Salmon,Tonnes,Tonnes,287,units,0,v110499,9.3.1,,x,,,0
2003,Saskatchewan,2016A000247,Salmon,Dollars,Dollars,81,thousands,3,v110510,9.3.2,,x,,,0
2003,Saskatchewan,2016A000247,Trout,Tonnes,Tonnes,287,units,0,v110521,9.4.1,,x,,,0
2003,Saskatchewan,2016A000247,Trout,Dollars,Dollars,81,thousands,3,v110532,9.4.2,,x,,,0
2003,Saskatchewan,2016A000247,Steelhead,Tonnes,Tonnes,287,units,0,v110543,9.5.1,,x,,,0
2003,Saskatchewan,2016A000247,Steelhead,Dollars,Dollars,81,thousands,3,v110554,9.5.2,,x,,,0
2003,Saskatchewan,2016A000247,Other finfish,Tonnes,Tonnes,287,units,0,v110565,9.6.1,,x,,,0
2003,Saskatchewan,2016A000247,Other finfish,Dollars,Dollars,81,thousands,3,v110576,9.6.2,,x,,,0
2003,Saskatchewan,2016A000247,Total shellfish,Tonnes,Tonnes,287,units,0,v110719,9.7.1,,x,,,0
2003,Saskatchewan,2016A000247,Total shellfish,Dollars,Dollars,81,thousands,3,v110730,9.7.2,,x,,,0
2003,Saskatchewan,2016A000247,Clams,Tonnes,Tonnes,287,units,0,v110609,9.8.1,,x,,,0
2003,Saskatchewan,2016A000247,Clams,Dollars,Dollars,81,thousands,3,v110620,9.8.2,,x,,,0
2003,Saskatchewan,2016A000247,Oysters,Tonnes,Tonnes,287,units,0,v110631,9.9.1,,x,,,0
2003,Saskatchewan,2016A000247,Oysters,Dollars,Dollars,81,thousands,3,v110642,9.9.2,,x,,,0
2003,Saskatchewan,2016A000247,Mussels,Tonnes,Tonnes,287,units,0,v110653,9.10.1,,x,,,0
2003,Saskatchewan,2016A000247,Mussels,Dollars,Dollars,81,thousands,3,v110664,9.10.2,,x,,,0
2003,Saskatchewan,2016A000247,Scallops,Tonnes,Tonnes,287,units,0,v110675,9.11.1,,x,,,0
2003,Saskatchewan,2016A000247,Scallops,Dollars,Dollars,81,thousands,3,v110686,9.11.2,,x,,,0
2003,Saskatchewan,2016A000247,Other shellfish,Tonnes,Tonnes,287,units,0,v110697,9.12.1,,x,,,0
2003,Saskatchewan,2016A000247,Other shellfish,Dollars,Dollars,81,thousands,3,v110708,9.12.2,,x,,,0
2003,Alberta,2016A000248,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596807,10.13.1,,x,,,0
2003,Alberta,2016A000248,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596808,10.13.2,,x,,,0
2003,Alberta,2016A000248,Total aquaculture,Tonnes,Tonnes,287,units,0,v110742,10.1.1,,x,,,0
2003,Alberta,2016A000248,Total aquaculture,Dollars,Dollars,81,thousands,3,v110753,10.1.2,,x,,,0
2003,Alberta,2016A000248,Total finfish,Tonnes,Tonnes,287,units,0,v110588,10.2.1,,x,,,0
2003,Alberta,2016A000248,Total finfish,Dollars,Dollars,81,thousands,3,v110599,10.2.2,,x,,,0
2003,Alberta,2016A000248,Salmon,Tonnes,Tonnes,287,units,0,v110500,10.3.1,,x,,,0
2003,Alberta,2016A000248,Salmon,Dollars,Dollars,81,thousands,3,v110511,10.3.2,,x,,,0
2003,Alberta,2016A000248,Trout,Tonnes,Tonnes,287,units,0,v110522,10.4.1,,x,,,0
2003,Alberta,2016A000248,Trout,Dollars,Dollars,81,thousands,3,v110533,10.4.2,,x,,,0
2003,Alberta,2016A000248,Steelhead,Tonnes,Tonnes,287,units,0,v110544,10.5.1,,x,,,0
2003,Alberta,2016A000248,Steelhead,Dollars,Dollars,81,thousands,3,v110555,10.5.2,,x,,,0
2003,Alberta,2016A000248,Other finfish,Tonnes,Tonnes,287,units,0,v110566,10.6.1,,x,,,0
2003,Alberta,2016A000248,Other finfish,Dollars,Dollars,81,thousands,3,v110577,10.6.2,,x,,,0
2003,Alberta,2016A000248,Total shellfish,Tonnes,Tonnes,287,units,0,v110720,10.7.1,,x,,,0
2003,Alberta,2016A000248,Total shellfish,Dollars,Dollars,81,thousands,3,v110731,10.7.2,,x,,,0
2003,Alberta,2016A000248,Clams,Tonnes,Tonnes,287,units,0,v110610,10.8.1,,x,,,0
2003,Alberta,2016A000248,Clams,Dollars,Dollars,81,thousands,3,v110621,10.8.2,,x,,,0
2003,Alberta,2016A000248,Oysters,Tonnes,Tonnes,287,units,0,v110632,10.9.1,,x,,,0
2003,Alberta,2016A000248,Oysters,Dollars,Dollars,81,thousands,3,v110643,10.9.2,,x,,,0
2003,Alberta,2016A000248,Mussels,Tonnes,Tonnes,287,units,0,v110654,10.10.1,,x,,,0
2003,Alberta,2016A000248,Mussels,Dollars,Dollars,81,thousands,3,v110665,10.10.2,,x,,,0
2003,Alberta,2016A000248,Scallops,Tonnes,Tonnes,287,units,0,v110676,10.11.1,,x,,,0
2003,Alberta,2016A000248,Scallops,Dollars,Dollars,81,thousands,3,v110687,10.11.2,,x,,,0
2003,Alberta,2016A000248,Other shellfish,Tonnes,Tonnes,287,units,0,v110698,10.12.1,,x,,,0
2003,Alberta,2016A000248,Other shellfish,Dollars,Dollars,81,thousands,3,v110709,10.12.2,,x,,,0
2003,British Columbia,2016A000259,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596809,11.13.1,75126,,,,0
2003,British Columbia,2016A000259,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596810,11.13.2,273531,,,,0
2003,British Columbia,2016A000259,Total aquaculture,Tonnes,Tonnes,287,units,0,v110734,11.1.1,75126,,,,0
2003,British Columbia,2016A000259,Total aquaculture,Dollars,Dollars,81,thousands,3,v110745,11.1.2,273531,,,,0
2003,British Columbia,2016A000259,Total finfish,Tonnes,Tonnes,287,units,0,v110580,11.2.1,65547,,,,0
2003,British Columbia,2016A000259,Total finfish,Dollars,Dollars,81,thousands,3,v110591,11.2.2,256398,,,,0
2003,British Columbia,2016A000259,Salmon,Tonnes,Tonnes,287,units,0,v110492,11.3.1,65411,,,,0
2003,British Columbia,2016A000259,Salmon,Dollars,Dollars,81,thousands,3,v110503,11.3.2,255801,,,,0
2003,British Columbia,2016A000259,Trout,Tonnes,Tonnes,287,units,0,v110514,11.4.1,136,,,,0
2003,British Columbia,2016A000259,Trout,Dollars,Dollars,81,thousands,3,v110525,11.4.2,597,,,,0
2003,British Columbia,2016A000259,Steelhead,Tonnes,Tonnes,287,units,0,v110536,11.5.1,0,,,,0
2003,British Columbia,2016A000259,Steelhead,Dollars,Dollars,81,thousands,3,v110547,11.5.2,0,,,,0
2003,British Columbia,2016A000259,Other finfish,Tonnes,Tonnes,287,units,0,v110558,11.6.1,,x,,,0
2003,British Columbia,2016A000259,Other finfish,Dollars,Dollars,81,thousands,3,v110569,11.6.2,,x,,,0
2003,British Columbia,2016A000259,Total shellfish,Tonnes,Tonnes,287,units,0,v110712,11.7.1,9579,,,,0
2003,British Columbia,2016A000259,Total shellfish,Dollars,Dollars,81,thousands,3,v110723,11.7.2,17133,,,,0
2003,British Columbia,2016A000259,Clams,Tonnes,Tonnes,287,units,0,v110602,11.8.1,1589,,,,0
2003,British Columbia,2016A000259,Clams,Dollars,Dollars,81,thousands,3,v110613,11.8.2,7903,,,,0
2003,British Columbia,2016A000259,Oysters,Tonnes,Tonnes,287,units,0,v110624,11.9.1,7837,,,,0
2003,British Columbia,2016A000259,Oysters,Dollars,Dollars,81,thousands,3,v110635,11.9.2,8438,,,,0
2003,British Columbia,2016A000259,Mussels,Tonnes,Tonnes,287,units,0,v110646,11.10.1,73,,,,0
2003,British Columbia,2016A000259,Mussels,Dollars,Dollars,81,thousands,3,v110657,11.10.2,240,,,,0
2003,British Columbia,2016A000259,Scallops,Tonnes,Tonnes,287,units,0,v110668,11.11.1,80,,,,0
2003,British Columbia,2016A000259,Scallops,Dollars,Dollars,81,thousands,3,v110679,11.11.2,552,,,,0
2003,British Columbia,2016A000259,Other shellfish,Tonnes,Tonnes,287,units,0,v110690,11.12.1,0,,,,0
2003,British Columbia,2016A000259,Other shellfish,Dollars,Dollars,81,thousands,3,v110701,11.12.2,0,,,,0
2004,Canada,2016A000011124,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596785,1.13.1,142756,,,,0
2004,Canada,2016A000011124,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596786,1.13.2,545103,,,,0
2004,Canada,2016A000011124,Re-stocking,Tonnes,Tonnes,287,units,0,v28596787,1.14.1,822,,,,0
2004,Canada,2016A000011124,Re-stocking,Dollars,Dollars,81,thousands,3,v28596788,1.14.2,8426,,,,0
2004,Canada,2016A000011124,Total aquaculture,Tonnes,Tonnes,287,units,0,v110732,1.1.1,141934,,,,0
2004,Canada,2016A000011124,Total aquaculture,Dollars,Dollars,81,thousands,3,v110743,1.1.2,536677,,,,0
2004,Canada,2016A000011124,Total finfish,Tonnes,Tonnes,287,units,0,v110578,1.2.1,100212,,,,0
2004,Canada,2016A000011124,Total finfish,Dollars,Dollars,81,thousands,3,v110589,1.2.2,477087,,,,0
2004,Canada,2016A000011124,Salmon,Tonnes,Tonnes,287,units,0,v110490,1.3.1,92928,,,,0
2004,Canada,2016A000011124,Salmon,Dollars,Dollars,81,thousands,3,v110501,1.3.2,414448,,,,0
2004,Canada,2016A000011124,Trout,Tonnes,Tonnes,287,units,0,v110512,1.4.1,6711,,,,0
2004,Canada,2016A000011124,Trout,Dollars,Dollars,81,thousands,3,v110523,1.4.2,34536,,,,0
2004,Canada,2016A000011124,Steelhead,Tonnes,Tonnes,287,units,0,v110534,1.5.1,0,,,,0
2004,Canada,2016A000011124,Steelhead,Dollars,Dollars,81,thousands,3,v110545,1.5.2,0,,,,0
2004,Canada,2016A000011124,Other finfish,Tonnes,Tonnes,287,units,0,v110556,1.6.1,559,,,,0
2004,Canada,2016A000011124,Other finfish,Dollars,Dollars,81,thousands,3,v110567,1.6.2,7847,,,,0
2004,Canada,2016A000011124,Total shellfish,Tonnes,Tonnes,287,units,0,v110710,1.7.1,38387,,,,0
2004,Canada,2016A000011124,Total shellfish,Dollars,Dollars,81,thousands,3,v110721,1.7.2,59590,,,,0
2004,Canada,2016A000011124,Clams,Tonnes,Tonnes,287,units,0,v110600,1.8.1,1599,,,,0
2004,Canada,2016A000011124,Clams,Dollars,Dollars,81,thousands,3,v110611,1.8.2,7371,,,,0
2004,Canada,2016A000011124,Oysters,Tonnes,Tonnes,287,units,0,v110622,1.9.1,13228,,,,0
2004,Canada,2016A000011124,Oysters,Dollars,Dollars,81,thousands,3,v110633,1.9.2,16740,,,,0
2004,Canada,2016A000011124,Mussels,Tonnes,Tonnes,287,units,0,v110644,1.10.1,22863,,,,0
2004,Canada,2016A000011124,Mussels,Dollars,Dollars,81,thousands,3,v110655,1.10.2,32807,,,,0
2004,Canada,2016A000011124,Scallops,Tonnes,Tonnes,287,units,0,v110666,1.11.1,87,,,,0
2004,Canada,2016A000011124,Scallops,Dollars,Dollars,81,thousands,3,v110677,1.11.2,656,,,,0
2004,Canada,2016A000011124,Other shellfish,Tonnes,Tonnes,287,units,0,v110688,1.12.1,610,,,,0
2004,Canada,2016A000011124,Other shellfish,Dollars,Dollars,81,thousands,3,v110699,1.12.2,2016,,,,0
2004,Newfoundland and Labrador,2016A000210,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596789,2.13.1,5629,,,,0
2004,Newfoundland and Labrador,2016A000210,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596790,2.13.2,22055,,,,0
2004,Newfoundland and Labrador,2016A000210,Total aquaculture,Tonnes,Tonnes,287,units,0,v110733,2.1.1,5629,,,,0
2004,Newfoundland and Labrador,2016A000210,Total aquaculture,Dollars,Dollars,81,thousands,3,v110744,2.1.2,22055,,,,0
2004,Newfoundland and Labrador,2016A000210,Total finfish,Tonnes,Tonnes,287,units,0,v110579,2.2.1,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Total finfish,Dollars,Dollars,81,thousands,3,v110590,2.2.2,17000,,,,0
2004,Newfoundland and Labrador,2016A000210,Salmon,Tonnes,Tonnes,287,units,0,v110491,2.3.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Salmon,Dollars,Dollars,81,thousands,3,v110502,2.3.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Trout,Tonnes,Tonnes,287,units,0,v110513,2.4.1,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Trout,Dollars,Dollars,81,thousands,3,v110524,2.4.2,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Steelhead,Tonnes,Tonnes,287,units,0,v110535,2.5.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Steelhead,Dollars,Dollars,81,thousands,3,v110546,2.5.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Other finfish,Tonnes,Tonnes,287,units,0,v110557,2.6.1,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Other finfish,Dollars,Dollars,81,thousands,3,v110568,2.6.2,,x,,,0
2004,Newfoundland and Labrador,2016A000210,Total shellfish,Tonnes,Tonnes,287,units,0,v110711,2.7.1,2300,,,,0
2004,Newfoundland and Labrador,2016A000210,Total shellfish,Dollars,Dollars,81,thousands,3,v110722,2.7.2,5055,,,,0
2004,Newfoundland and Labrador,2016A000210,Clams,Tonnes,Tonnes,287,units,0,v110601,2.8.1,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Clams,Dollars,Dollars,81,thousands,3,v110612,2.8.2,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Oysters,Tonnes,Tonnes,287,units,0,v110623,2.9.1,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Oysters,Dollars,Dollars,81,thousands,3,v110634,2.9.2,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Mussels,Tonnes,Tonnes,287,units,0,v110645,2.10.1,2300,,,,0
2004,Newfoundland and Labrador,2016A000210,Mussels,Dollars,Dollars,81,thousands,3,v110656,2.10.2,5055,,,,0
2004,Newfoundland and Labrador,2016A000210,Scallops,Tonnes,Tonnes,287,units,0,v110667,2.11.1,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Scallops,Dollars,Dollars,81,thousands,3,v110678,2.11.2,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Other shellfish,Tonnes,Tonnes,287,units,0,v110689,2.12.1,0,,,,0
2004,Newfoundland and Labrador,2016A000210,Other shellfish,Dollars,Dollars,81,thousands,3,v110700,2.12.2,0,,,,0
2004,Prince Edward Island,2016A000211,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596791,3.13.1,20931,,,,0
2004,Prince Edward Island,2016A000211,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596792,3.13.2,33175,,,,0
2004,Prince Edward Island,2016A000211,Total aquaculture,Tonnes,Tonnes,287,units,0,v110735,3.1.1,20931,,,,0
2004,Prince Edward Island,2016A000211,Total aquaculture,Dollars,Dollars,81,thousands,3,v110746,3.1.2,33175,,,,0
2004,Prince Edward Island,2016A000211,Total finfish,Tonnes,Tonnes,287,units,0,v110581,3.2.1,20,,,,0
2004,Prince Edward Island,2016A000211,Total finfish,Dollars,Dollars,81,thousands,3,v110592,3.2.2,3256,,,,0
2004,Prince Edward Island,2016A000211,Salmon,Tonnes,Tonnes,287,units,0,v110493,3.3.1,,x,,,0
2004,Prince Edward Island,2016A000211,Salmon,Dollars,Dollars,81,thousands,3,v110504,3.3.2,,x,,,0
2004,Prince Edward Island,2016A000211,Trout,Tonnes,Tonnes,287,units,0,v110515,3.4.1,,x,,,0
2004,Prince Edward Island,2016A000211,Trout,Dollars,Dollars,81,thousands,3,v110526,3.4.2,,x,,,0
2004,Prince Edward Island,2016A000211,Steelhead,Tonnes,Tonnes,287,units,0,v110537,3.5.1,0,,,,0
2004,Prince Edward Island,2016A000211,Steelhead,Dollars,Dollars,81,thousands,3,v110548,3.5.2,0,,,,0
2004,Prince Edward Island,2016A000211,Other finfish,Tonnes,Tonnes,287,units,0,v110559,3.6.1,,x,,,0
2004,Prince Edward Island,2016A000211,Other finfish,Dollars,Dollars,81,thousands,3,v110570,3.6.2,,x,,,0
2004,Prince Edward Island,2016A000211,Total shellfish,Tonnes,Tonnes,287,units,0,v110713,3.7.1,20911,,,,0
2004,Prince Edward Island,2016A000211,Total shellfish,Dollars,Dollars,81,thousands,3,v110724,3.7.2,29919,,,,0
2004,Prince Edward Island,2016A000211,Clams,Tonnes,Tonnes,287,units,0,v110603,3.8.1,0,,,,0
2004,Prince Edward Island,2016A000211,Clams,Dollars,Dollars,81,thousands,3,v110614,3.8.2,0,,,,0
2004,Prince Edward Island,2016A000211,Oysters,Tonnes,Tonnes,287,units,0,v110625,3.9.1,3335,,,,0
2004,Prince Edward Island,2016A000211,Oysters,Dollars,Dollars,81,thousands,3,v110636,3.9.2,6670,,,,0
2004,Prince Edward Island,2016A000211,Mussels,Tonnes,Tonnes,287,units,0,v110647,3.10.1,17576,,,,0
2004,Prince Edward Island,2016A000211,Mussels,Dollars,Dollars,81,thousands,3,v110658,3.10.2,23249,,,,0
2004,Prince Edward Island,2016A000211,Scallops,Tonnes,Tonnes,287,units,0,v110669,3.11.1,0,,,,0
2004,Prince Edward Island,2016A000211,Scallops,Dollars,Dollars,81,thousands,3,v110680,3.11.2,0,,,,0
2004,Prince Edward Island,2016A000211,Other shellfish,Tonnes,Tonnes,287,units,0,v110691,3.12.1,0,,,,0
2004,Prince Edward Island,2016A000211,Other shellfish,Dollars,Dollars,81,thousands,3,v110702,3.12.2,0,,,,0
2004,Nova Scotia,2016A000212,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596793,4.13.1,5220,,,,0
2004,Nova Scotia,2016A000212,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596794,4.13.2,24546,,,,0
2004,Nova Scotia,2016A000212,Total aquaculture,Tonnes,Tonnes,287,units,0,v110736,4.1.1,5220,,,,0
2004,Nova Scotia,2016A000212,Total aquaculture,Dollars,Dollars,81,thousands,3,v110747,4.1.2,24546,,,,0
2004,Nova Scotia,2016A000212,Total finfish,Tonnes,Tonnes,287,units,0,v110582,4.2.1,2474,,,,0
2004,Nova Scotia,2016A000212,Total finfish,Dollars,Dollars,81,thousands,3,v110593,4.2.2,19051,,,,0
2004,Nova Scotia,2016A000212,Salmon,Tonnes,Tonnes,287,units,0,v110494,4.3.1,2282,,,,0
2004,Nova Scotia,2016A000212,Salmon,Dollars,Dollars,81,thousands,3,v110505,4.3.2,14268,,,,0
2004,Nova Scotia,2016A000212,Trout,Tonnes,Tonnes,287,units,0,v110516,4.4.1,4,,,,0
2004,Nova Scotia,2016A000212,Trout,Dollars,Dollars,81,thousands,3,v110527,4.4.2,43,,,,0
2004,Nova Scotia,2016A000212,Steelhead,Tonnes,Tonnes,287,units,0,v110538,4.5.1,,x,,,0
2004,Nova Scotia,2016A000212,Steelhead,Dollars,Dollars,81,thousands,3,v110549,4.5.2,,x,,,0
2004,Nova Scotia,2016A000212,Other finfish,Tonnes,Tonnes,287,units,0,v110560,4.6.1,,x,,,0
2004,Nova Scotia,2016A000212,Other finfish,Dollars,Dollars,81,thousands,3,v110571,4.6.2,,x,,,0
2004,Nova Scotia,2016A000212,Total shellfish,Tonnes,Tonnes,287,units,0,v110714,4.7.1,2746,,,,0
2004,Nova Scotia,2016A000212,Total shellfish,Dollars,Dollars,81,thousands,3,v110725,4.7.2,5495,,,,0
2004,Nova Scotia,2016A000212,Clams,Tonnes,Tonnes,287,units,0,v110604,4.8.1,0,,,,0
2004,Nova Scotia,2016A000212,Clams,Dollars,Dollars,81,thousands,3,v110615,4.8.2,0,,,,0
2004,Nova Scotia,2016A000212,Oysters,Tonnes,Tonnes,287,units,0,v110626,4.9.1,314,,,,0
2004,Nova Scotia,2016A000212,Oysters,Dollars,Dollars,81,thousands,3,v110637,4.9.2,898,,,,0
2004,Nova Scotia,2016A000212,Mussels,Tonnes,Tonnes,287,units,0,v110648,4.10.1,2083,,,,0
2004,Nova Scotia,2016A000212,Mussels,Dollars,Dollars,81,thousands,3,v110659,4.10.2,3198,,,,0
2004,Nova Scotia,2016A000212,Scallops,Tonnes,Tonnes,287,units,0,v110670,4.11.1,10,,,,0
2004,Nova Scotia,2016A000212,Scallops,Dollars,Dollars,81,thousands,3,v110681,4.11.2,84,,,,0
2004,Nova Scotia,2016A000212,Other shellfish,Tonnes,Tonnes,287,units,0,v110692,4.12.1,339,,,,0
2004,Nova Scotia,2016A000212,Other shellfish,Dollars,Dollars,81,thousands,3,v110703,4.12.2,1315,,,,0
2004,New Brunswick,2016A000213,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596795,5.13.1,37284,,,,0
2004,New Brunswick,2016A000213,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596796,5.13.2,181005,,,,0
2004,New Brunswick,2016A000213,Total aquaculture,Tonnes,Tonnes,287,units,0,v110737,5.1.1,37284,,,,0
2004,New Brunswick,2016A000213,Total aquaculture,Dollars,Dollars,81,thousands,3,v110748,5.1.2,181005,,,,0
2004,New Brunswick,2016A000213,Total finfish,Tonnes,Tonnes,287,units,0,v110583,5.2.1,35400,,,,0
2004,New Brunswick,2016A000213,Total finfish,Dollars,Dollars,81,thousands,3,v110594,5.2.2,179000,,,,0
2004,New Brunswick,2016A000213,Salmon,Tonnes,Tonnes,287,units,0,v110495,5.3.1,35000,,,,0
2004,New Brunswick,2016A000213,Salmon,Dollars,Dollars,81,thousands,3,v110506,5.3.2,175000,,,,0
2004,New Brunswick,2016A000213,Trout,Tonnes,Tonnes,287,units,0,v110517,5.4.1,400,,,,0
2004,New Brunswick,2016A000213,Trout,Dollars,Dollars,81,thousands,3,v110528,5.4.2,4000,,,,0
2004,New Brunswick,2016A000213,Steelhead,Tonnes,Tonnes,287,units,0,v110539,5.5.1,0,,,,0
2004,New Brunswick,2016A000213,Steelhead,Dollars,Dollars,81,thousands,3,v110550,5.5.2,0,,,,0
2004,New Brunswick,2016A000213,Other finfish,Tonnes,Tonnes,287,units,0,v110561,5.6.1,,x,,,0
2004,New Brunswick,2016A000213,Other finfish,Dollars,Dollars,81,thousands,3,v110572,5.6.2,,x,,,0
2004,New Brunswick,2016A000213,Total shellfish,Tonnes,Tonnes,287,units,0,v110715,5.7.1,1884,,,,0
2004,New Brunswick,2016A000213,Total shellfish,Dollars,Dollars,81,thousands,3,v110726,5.7.2,2005,,,,0
2004,New Brunswick,2016A000213,Clams,Tonnes,Tonnes,287,units,0,v110605,5.8.1,0,,,,0
2004,New Brunswick,2016A000213,Clams,Dollars,Dollars,81,thousands,3,v110616,5.8.2,0,,,,0
2004,New Brunswick,2016A000213,Oysters,Tonnes,Tonnes,287,units,0,v110627,5.9.1,1434,,,,0
2004,New Brunswick,2016A000213,Oysters,Dollars,Dollars,81,thousands,3,v110638,5.9.2,1505,,,,0
2004,New Brunswick,2016A000213,Mussels,Tonnes,Tonnes,287,units,0,v110649,5.10.1,450,,,,0
2004,New Brunswick,2016A000213,Mussels,Dollars,Dollars,81,thousands,3,v110660,5.10.2,500,,,,0
2004,New Brunswick,2016A000213,Scallops,Tonnes,Tonnes,287,units,0,v110671,5.11.1,0,,,,0
2004,New Brunswick,2016A000213,Scallops,Dollars,Dollars,81,thousands,3,v110682,5.11.2,0,,,,0
2004,New Brunswick,2016A000213,Other shellfish,Tonnes,Tonnes,287,units,0,v110693,5.12.1,0,,,,0
2004,New Brunswick,2016A000213,Other shellfish,Dollars,Dollars,81,thousands,3,v110704,5.12.2,0,,,,0
2004,Quebec,2016A000224,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596797,6.13.1,1796,,,,0
2004,Quebec,2016A000224,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596798,6.13.2,11439,,,,0
2004,Quebec,2016A000224,Re-stocking,Tonnes,Tonnes,287,units,0,v28596799,6.14.1,822,,,,0
2004,Quebec,2016A000224,Re-stocking,Dollars,Dollars,81,thousands,3,v28596800,6.14.2,8426,,,,0
2004,Quebec,2016A000224,Total aquaculture,Tonnes,Tonnes,287,units,0,v110738,6.1.1,974,,,,0
2004,Quebec,2016A000224,Total aquaculture,Dollars,Dollars,81,thousands,3,v110749,6.1.2,3013,,,,0
2004,Quebec,2016A000224,Total finfish,Tonnes,Tonnes,287,units,0,v110584,6.2.1,333,,,,0
2004,Quebec,2016A000224,Total finfish,Dollars,Dollars,81,thousands,3,v110595,6.2.2,1831,,,,0
2004,Quebec,2016A000224,Salmon,Tonnes,Tonnes,287,units,0,v110496,6.3.1,0,,,,0
2004,Quebec,2016A000224,Salmon,Dollars,Dollars,81,thousands,3,v110507,6.3.2,0,,,,0
2004,Quebec,2016A000224,Trout,Tonnes,Tonnes,287,units,0,v110518,6.4.1,333,,,,0
2004,Quebec,2016A000224,Trout,Dollars,Dollars,81,thousands,3,v110529,6.4.2,1831,,,,0
2004,Quebec,2016A000224,Steelhead,Tonnes,Tonnes,287,units,0,v110540,6.5.1,0,,,,0
2004,Quebec,2016A000224,Steelhead,Dollars,Dollars,81,thousands,3,v110551,6.5.2,0,,,,0
2004,Quebec,2016A000224,Other finfish,Tonnes,Tonnes,287,units,0,v110562,6.6.1,,x,,,0
2004,Quebec,2016A000224,Other finfish,Dollars,Dollars,81,thousands,3,v110573,6.6.2,,x,,,0
2004,Quebec,2016A000224,Total shellfish,Tonnes,Tonnes,287,units,0,v110716,6.7.1,641,,,,0
2004,Quebec,2016A000224,Total shellfish,Dollars,Dollars,81,thousands,3,v110727,6.7.2,1182,,,,0
2004,Quebec,2016A000224,Clams,Tonnes,Tonnes,287,units,0,v110606,6.8.1,0,,,,0
