source,"Table 32-10-0110-01  Cash receipts from milk and cream sold off farms (x 1,000)",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Dairy distribution,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Aug-99,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9387,,,,0
Aug-99,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,14721,,,,0
Aug-99,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,28,,,t,0
Aug-99,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,17285,,,,0
Aug-99,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8712,,,,0
Aug-99,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,8573,,,,0
Aug-99,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,0,,,t,0
Aug-99,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,53886,,,,0
Aug-99,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,26621,,,,0
Aug-99,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,27243,,,,0
Aug-99,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,22,,,t,0
Aug-99,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,49419,,,,0
Aug-99,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,29057,,,,0
Aug-99,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,20362,,,,0
Aug-99,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,0,,,t,0
Sep-99,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,604090,,,,0
Sep-99,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,236461,,,,0
Sep-99,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,366972,,,,0
Sep-99,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,657,,,t,0
Sep-99,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,3093,,,,0
Sep-99,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,3093,,,,0
Sep-99,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Sep-99,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Sep-99,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,7786,,,,0
Sep-99,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1295,,,,0
Sep-99,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,6387,,,,0
Sep-99,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,105,,,t,0
Sep-99,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,13672,,,,0
Sep-99,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,8719,,,,0
Sep-99,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,4952,,,,0
Sep-99,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,1,,,t,0
Sep-99,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,10781,,,,0
Sep-99,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5789,,,,0
Sep-99,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,4992,,,,0
Sep-99,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,0,,,t,0
Sep-99,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,228007,,,,0
Sep-99,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,57197,,,,0
Sep-99,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,170810,,,,0
Sep-99,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0,,,t,0
Sep-99,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,201984,,,,0
Sep-99,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,85217,,,,0
Sep-99,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,116269,,,,0
Sep-99,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,498,,,t,0
Sep-99,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,23296,,,,0
Sep-99,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9280,,,,0
Sep-99,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,13983,,,,0
Sep-99,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,33,,,t,0
Sep-99,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,16414,,,,0
Sep-99,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8719,,,,0
Sep-99,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,7695,,,,0
Sep-99,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,0,,,t,0
Sep-99,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,51210,,,,0
Sep-99,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,27328,,,,0
Sep-99,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,23862,,,,0
Sep-99,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,20,,,t,0
Sep-99,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,47847,,,,0
Sep-99,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,29825,,,,0
Sep-99,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,18022,,,,0
Sep-99,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,0,,,t,0
Oct-99,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,614615,,,,0
Oct-99,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,239912,,,,0
Oct-99,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,374082,,,,0
Oct-99,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,621,,,t,0
Oct-99,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,2519,,,,0
Oct-99,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2519,,,,0
Oct-99,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Oct-99,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Oct-99,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,7752,,,,0
Oct-99,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1273,,,,0
Oct-99,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,6401,,,,0
Oct-99,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,79,,,t,0
Oct-99,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,14029,,,,0
Oct-99,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,8825,,,,0
Oct-99,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,5203,,,,0
Oct-99,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,1,,,t,0
Oct-99,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,10993,,,,0
Oct-99,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5912,,,,0
Oct-99,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5081,,,,0
Oct-99,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,0,,,t,0
Oct-99,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,232586,,,,0
Oct-99,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,57328,,,,0
Oct-99,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,175257,,,,0
Oct-99,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0,,,t,0
Oct-99,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,205727,,,,0
Oct-99,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,86095,,,,0
Oct-99,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,119140,,,,0
Oct-99,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,492,,,t,0
Oct-99,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,23692,,,,0
Oct-99,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9605,,,,0
Oct-99,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,14045,,,,0
Oct-99,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,42,,,t,0
Oct-99,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,16584,,,,0
Oct-99,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8933,,,,0
Oct-99,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,7651,,,,0
Oct-99,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,0,,,t,0
Oct-99,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,51920,,,,0
Oct-99,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,28524,,,,0
Oct-99,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,23389,,,,0
Oct-99,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,7,,,t,0
Oct-99,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,48814,,,,0
Oct-99,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,30898,,,,0
Oct-99,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,17916,,,,0
Oct-99,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,0,,,t,0
Nov-99,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,599691,,,,0
Nov-99,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,242716,,,,0
Nov-99,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,356415,,,,0
Nov-99,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,561,,,t,0
Nov-99,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,2576,,,,0
Nov-99,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2576,,,,0
Nov-99,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Nov-99,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Nov-99,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,7133,,,,0
Nov-99,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1316,,,,0
Nov-99,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,5742,,,,0
Nov-99,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,75,,,t,0
Nov-99,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,13777,,,,0
Nov-99,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9067,,,,0
Nov-99,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,4710,,,,0
Nov-99,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,1,,,t,0
Nov-99,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,10657,,,,0
Nov-99,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5935,,,,0
Nov-99,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,4722,,,,0
Nov-99,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,0,,,t,0
Nov-99,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,226574,,,,0
Nov-99,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,58676,,,,0
Nov-99,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,167898,,,,0
Nov-99,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0,,,t,0
Nov-99,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,201301,,,,0
Nov-99,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,88487,,,,0
Nov-99,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,112371,,,,0
Nov-99,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,443,,,t,0
Nov-99,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,23165,,,,0
Nov-99,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9840,,,,0
Nov-99,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,13289,,,,0
Nov-99,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,36,,,t,0
Nov-99,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,16103,,,,0
Nov-99,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8880,,,,0
Nov-99,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,7224,,,,0
Nov-99,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,0,,,t,0
Nov-99,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,50791,,,,0
Nov-99,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,28435,,,,0
Nov-99,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,22350,,,,0
Nov-99,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,7,,,t,0
Nov-99,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,47613,,,,0
Nov-99,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,29505,,,,0
Nov-99,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,18108,,,,0
Nov-99,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,0,,,t,0
Dec-99,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,636305,,,,0
Dec-99,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,250409,,,,0
Dec-99,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,385386,,,,0
Dec-99,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,510,,,t,0
Dec-99,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,3197,,,,0
Dec-99,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,3197,,,,0
Dec-99,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Dec-99,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Dec-99,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,7687,,,,0
Dec-99,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1334,,,,0
Dec-99,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,6304,,,,0
Dec-99,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,49,,,t,0
Dec-99,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,14956,,,,0
Dec-99,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9375,,,,0
Dec-99,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,5580,,,,0
Dec-99,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,1,,,t,0
Dec-99,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11428,,,,0
Dec-99,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,6281,,,,0
Dec-99,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5147,,,,0
Dec-99,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,0,,,t,0
Dec-99,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,239588,,,,0
Dec-99,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,60538,,,,0
Dec-99,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,179050,,,,0
Dec-99,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0,,,t,0
Dec-99,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,213433,,,,0
Dec-99,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,89076,,,,0
Dec-99,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,123946,,,,0
Dec-99,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,411,,,t,0
Dec-99,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,24715,,,,0
Dec-99,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,10210,,,,0
Dec-99,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,14465,,,,0
Dec-99,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,40,,,t,0
Dec-99,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,17118,,,,0
Dec-99,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,9356,,,,0
Dec-99,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,7762,,,,0
Dec-99,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,0,,,t,0
Dec-99,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,53784,,,,0
Dec-99,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,29748,,,,0
Dec-99,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,24027,,,,0
Dec-99,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,9,,,t,0
Dec-99,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,50398,,,,0
Dec-99,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,31294,,,,0
Dec-99,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,19105,,,,0
Dec-99,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,0,,,t,0
Jan-00,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,645517,,,,0
Jan-00,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,233201,,,,0
Jan-00,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,411861,,,,0
Jan-00,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,456,,,t,0
Jan-00,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,2619,,,,0
Jan-00,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2619,,,,0
Jan-00,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0,,,,0
Jan-00,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0,,,t,0
Jan-00,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,7839,,,,0
Jan-00,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1281,,,,0
Jan-00,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,6511,,,,0
Jan-00,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,47,,,t,0
Jan-00,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15269,,,,0
Jan-00,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,8689,,,,0
Jan-00,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,6580,,,,0
Jan-00,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,0,,,t,0
Jan-00,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11624,,,,0
Jan-00,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5719,,,,0
Jan-00,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5906,,,,0
Jan-00,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,0,,,t,0
Jan-00,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,243095,,,,0
Jan-00,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,53875,,,,0
Jan-00,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,189220,,,,0
Jan-00,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0,,,t,0
Jan-00,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,216857,,,,0
Jan-00,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,83746,,,,0
Jan-00,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,132746,,,,0
Jan-00,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,365,,,t,0
Jan-00,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,25092,,,,0
Jan-00,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9688,,,,0
Jan-00,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,15367,,,,0
Jan-00,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,37,,,t,0
Jan-00,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,17677,,,,0
Jan-00,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,9060,,,,0
Jan-00,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,8617,,,,0
Jan-00,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,0,,,t,0
Jan-00,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,54457,,,,0
Jan-00,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,28199,,,,0
Jan-00,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,26251,,,,0
Jan-00,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,6,,,t,0
Jan-00,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,50989,,,,0
Jan-00,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,30325,,,,0
Jan-00,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,20664,,,,0
Jan-00,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,0,,,t,0
Feb-00,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,607427,,,,0
Feb-00,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,230613,,,,0
Feb-00,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,376344,,,,0
Feb-00,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,470,,,t,0
